listing_id,title,url,price,location,property_type,bedrooms,bathrooms,area,furnished,description,images,seller_name,fetched_at
U5746429,1 Bedroom Penthouse for rent at Georgetown,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-georgetown-in-bandaraya-georgetown-penang-u5746429,RM450,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,1,1,400 Sqft,Fully Furnished,"This property is a 400 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Georgetown project in Bandaraya Georgetown, Penang and was completed in Dec 2022. You can rent this penthouse long term for RM450 per month.
Single bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Mr bin Muhamad 011 6578 2103
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/aAyp_Ke3SiyhCNOZeJ2_JyUWm5M/2850x1515/unit/5746429/1000097024.jpg,https://cdn.fazwaz.com/wbr/qw47suAlaI_JZnMOkqhTIO7MI4w/250x250/unit/5746429/1000097019.jpg,https://cdn.fazwaz.com/wbr/WF-lopHO3cBtU6w3TLjdaLMEyCg/250x250/unit/5746429/1000097021.jpg,https://cdn.fazwaz.com/wbr/aiK0h5z5S4OYeEyHGMwGdZjWGXs/250x250/unit/5746429/1000097022.jpg,https://cdn.fazwaz.com/wbr/WxLoi-cjCqe1tc_ubuq9BQiW3Dk/250x250/unit/5746429/1000097023.jpg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5881228,2 Bedroom Penthouse for rent at Artis 3 @ Jelutong Penang,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-artis-3-at-jelutong-penang-in-mukim-11-penang-u5881228,RM700,"Mukim 11, Central Seberang Perai, Penang",Penthouse,2,1,880 Sqft,Fully Furnished,"This property is a 880 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Artis 3 @ Jelutong Penang project in Mukim 11, Penang and was completed in Nov 2016. You can rent this penthouse long term for RM700 per month.
Master bedrooms also got private bathroom
Serious tenant, please feel free to contact Muhamad at ‪ ‪60-16‑219-8047‬ ‬for more information and viewing arrangement. Many thanks","https://cdn.fazwaz.com/wbr/bpr1XlkEZ5NvOakrSu3Bb8AIqpU/2850x1515/unit/5881228/img-1362.jpeg,https://cdn.fazwaz.com/wbr/Wzv8nW9zNYh3V06VQ1GUv4gWGAY/250x250/unit/5881228/img-1363.jpeg,https://cdn.fazwaz.com/wbr/VteQo_j1JbDD9wZLggy4_owq_5c/250x250/unit/5881228/img-1364.jpeg,https://cdn.fazwaz.com/wbr/6IP1MvZldcUOUGrEUzs4c0Pdd2A/250x250/unit/5881228/img-1365.jpeg,https://cdn.fazwaz.com/wbr/50OTkWxynC5e7z2Denuz8dwEI8s/250x250/unit/5881228/img-1367.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5863536,1 Bedroom Penthouse for rent at Mont Residence @ Penang,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-mont-residence-at-penang-in-bandaraya-georgetown-penang-u5863536,RM500,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,1,1,680 Sqft,Fully Furnished,"This property is a 680 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Mont Residence @ Penang project in Bandaraya Georgetown, Penang and was completed in Mar 2022. You can rent this penthouse long term for RM500 per month.
Single bedroom also got private bathroom
Serious tenant, please feel free to contact Muhamad at ‪ ‪60-16‑219-8047‬ ‬for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/3GCraMw2_9DzvH7cBfDRI4f-gq8/2850x1515/unit/5863536/a4650727-cf06-4bb0-b382-1ca4dc616d22.jpeg,https://cdn.fazwaz.com/wbr/Q9XeK4CJSa3vWu8-iSIvJYKRDGw/250x250/unit/5863536/1d207269-cec2-4c6a-9c18-179399bc1904.jpeg,https://cdn.fazwaz.com/wbr/i7sMxSyFfV6UfPg8SVm3Oo2mRJM/250x250/unit/5863536/7223b7a5-3ac5-40ed-acce-a953399cdcdb.jpeg,https://cdn.fazwaz.com/wbr/-2IE99PeI4B3_Aqs4D4rLLqgEBI/250x250/unit/5863536/b6ffbcd5-bc71-4839-b9e6-0ee77b8d4f06.jpeg,https://cdn.fazwaz.com/wbr/QT9E21RbDKAOb5ih-cR4y1l8z14/250x250/unit/5863536/f5787ef9-6ae5-402a-a8c9-7352c557f6ab.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5670087,1 Bedroom Penthouse for rent at Georgetown,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-georgetown-in-bandaraya-georgetown-penang-u5670087,RM500,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,1,1,602 Sqft,Fully Furnished,"This property is a 602 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Georgetown project in Bandaraya Georgetown, Penang and was completed in Dec 2022. You can rent this penthouse long term for RM500 per month.
Studio unit for rent at Bandaraya Georgetown, Timur Laut Nor
➤𝐒𝐭𝐮𝐝𝐢𝐨 𝐟𝐨𝐫 𝐒𝐢𝐧𝐠𝐥𝐞 𝐨𝐫 𝐂𝐨𝐮𝐩𝐥𝐞 ➤𝐒𝐭𝐮𝐝𝐢𝐨 + 𝟏 𝐂𝐚𝐫 𝐏𝐚𝐫𝐤 That’s the actual picture of the unit Fully Furnished Rm 500 per month 1 month deposit and 1 month deposit advance Booking is available now ✅ Master bedroom with private toilet and aircond ✅ Fully furnished ✅ Bed frame with mattress 🛏️ ✅ WIFI 📡 ✅ Study table and chair 🪑 ✅ Washing Machine ✅ Refrigerator ✅ Sofa and table 🛋️ ✅ Induction Cooker ✅ Autogate ✅ Aircond ✅ Kitchen Hood and Hob, induction stove ✅ Kitchen Cabinet ✅ Water Heaters ✅ Lighting & Fans ✅ Cupboard & Side tables 👮🏻‍♂️24hours Security Interested renter messages the landlord on WhatsApp for more details + +601161207356","https://cdn.fazwaz.com/wbr/JXvJInmZHajeEcroXMAB6tfgaQs/2850x1515/unit/5670087/img-5401.jpeg,https://cdn.fazwaz.com/wbr/T18c6uEMXSgnN6BBNe21Xl8Hn9E/250x250/unit/5670087/img-5403.jpeg,https://cdn.fazwaz.com/wbr/tf18EXVl5urKXUvaLXC8r3vrzu4/250x250/unit/5670087/img-5404.jpeg,https://cdn.fazwaz.com/wbr/M7k-o8cG-2ZDAIJi_5vZLhSYEEc/250x250/unit/5670087/img-5405.jpeg,https://cdn.fazwaz.com/wbr/nIevgVSllKMeIdlXiVpuBf0fids/250x250/unit/5670087/img-5406.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5802691,1 Bedroom Penthouse for rent at Georgetown,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-georgetown-in-bandaraya-georgetown-penang-u5802691,RM450,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,1,1,650 Sqft,Fully Furnished,"This property is a 650 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Georgetown project in Bandaraya Georgetown, Penang and was completed in Dec 2022. You can rent this penthouse long term for RM450 per month.
Single bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/Ilm2vfGVt86s8EFtnxS_zZ725DA/2850x1515/unit/5802691/single-bedroom-laa6.jpg,https://cdn.fazwaz.com/wbr/YW91nMsIDfuvq5FOUuQ2MC1_4NU/250x250/unit/5802691/single-bedroom-laa665.jpg,https://cdn.fazwaz.com/wbr/cvirfezj4IQX7-heK7NaobaDeo4/250x250/unit/5802691/single-bedroom-laa666622.jpg,https://cdn.fazwaz.com/wbr/-gRMDiavqx8IUK-_K48Ny1FYQ30/250x250/unit/5802691/single-bedroom-laa7877.jpg,https://cdn.fazwaz.com/wbr/CCslK3Kun37vBZB4l3gmOGnMbWE/250x250/unit/5802691/single-bedroom-laa9099.jpg",Agent / Partner,2025-12-08T12:32:39.296129+00:00
U5874314,Studio Penthouse for rent at Bayan Lepas,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-bayan-lepas-in-bayan-lepas-penang-u5874314,RM600,"Bayan Lepas, Barat Daya Southwest Penang, Penang",Penthouse,0,1,980 Sqft,Fully Furnished,"This property is a 980 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Bayan Lepas project in Bayan Lepas, Penang and was completed in Jan 2023. You can rent this penthouse long term for RM600 per month.
Fully Furnished Studio For Rent
The whole Unit For RentPrivate Bedroom and Toilet
Serious tenant, please feel free to contactEncik YUSEF Via ‪‬ ‪‬01137822339‬ WhatsApp
for More information and viewing marrangement. Many thanks.‬ ‬","https://cdn.fazwaz.com/wbr/22_dA8TNQMRfH8X9pGcgRgfgo-Q/2850x1515/unit/5874314/364e5ad5-587f-4bad-ae18-81aa50fcb911.jpeg,https://cdn.fazwaz.com/wbr/8uYUthHSQCGJyTF_fE98fV1VARk/250x250/unit/5874314/1b168cb0-9c22-4d8e-bc45-c635d303e67c.jpeg,https://cdn.fazwaz.com/wbr/vu-7V3CoBjq5d-HAKE9yL6pp4-8/250x250/unit/5874314/3aa4ce8c-2dc1-4f00-a1dd-638fcdbed2d1.jpeg,https://cdn.fazwaz.com/wbr/-k2WMdMFdTpPnUc9qIuaRwLoluc/250x250/unit/5874314/72f19909-654b-404f-a9d7-214d1756b516.jpeg,https://cdn.fazwaz.com/wbr/inT98k5KhQvKRIXScMb5dQ9yWI4/250x250/unit/5874314/f7d75a01-7cb6-43d8-bd92-4ab55eba0a5e.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5875806,1 Bedroom Penthouse for rent at Mont Residence @ Penang,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-mont-residence-at-penang-in-bandaraya-georgetown-penang-u5875806,RM450,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,1,1,880 Sqft,Fully Furnished,"This property is a 880 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Mont Residence @ Penang project in Bandaraya Georgetown, Penang and was completed in Mar 2022. You can rent this penthouse long term for RM450 per month.
Single bedroom also got private bathroom
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/zbjU7o-_mBKnRWPeIWqPXNAf2Ko/2850x1515/unit/5875806/single-bedroom-also-got-private-bathroom903h.jpg,https://cdn.fazwaz.com/wbr/T-fES0mgDc1QjZEbmzwE7JPxZig/250x250/unit/5875806/singke-bedoom99887.jpg,https://cdn.fazwaz.com/wbr/sl0fkHzdcmkYuwmlsOMSVI1Ev7E/250x250/unit/5875806/single-bedroom-also-got-private-bathroom11780h.jpg,https://cdn.fazwaz.com/wbr/dCuC8WISbDgzQmoFNSRje8WkveM/250x250/unit/5875806/single-bedroom-also-got-private-bathroom1897h.jpg,https://cdn.fazwaz.com/wbr/wvEoMtRVGB7nLlzBPhnufegpXeg/250x250/unit/5875806/single-bedroom-also-got-private-bathroom71h0.jpg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5902794,1 Bedroom Penthouse for rent at Woodsbury Suites,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-woodsbury-suites-in-mukim-14-penang-u5902794,RM420,"Mukim 14, North Seberang Perai, Penang",Penthouse,1,1,600 Sqft,Fully Furnished,"This property is a 600 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Woodsbury Suites project in Mukim 14, Penang and was completed in Apr 2017. You can rent this penthouse long term for RM420 per month.
studio cute room with a private bathroom for the tenant use!
IF YOU ARE INTERESTED IN RENTING THE CONDO/APARTMENT 🏠,KINDLY GET IN TOUCH WITH THE LANDLORD ON WHATSAPP: +60 11-5930 2298
Apartment Features:
Modern kitchen equipped with refrigerator, oven, microwave, and complete cookware
Cozy living room with sofa, coffee table, and television
Facilities:
•-hour security
• Fully-equipped gymnasium
• Mini market
• Children’s playground
• Cafeteria
• Swimming pool
• Barbecue area
• Sky lounge
• Function room and more…
WhatsApp : +60 11-5930 2298","https://cdn.fazwaz.com/wbr/Qu79A_LGVB7agBQh_cukSEpVxKE/2850x1515/unit/5902794/img-0261.jpeg,https://cdn.fazwaz.com/wbr/_huoKKhU7PMfQC9j-VpINRabqag/250x250/unit/5902794/img-0262.jpeg,https://cdn.fazwaz.com/wbr/6RvFhDe0Gq4Sc95Ve6ZvfM8jj0M/250x250/unit/5902794/img-0263.jpeg,https://cdn.fazwaz.com/wbr/9mkdLOo5qCX1a7BbTywZYwdhxrU/250x250/unit/5902794/img-0264.jpeg,https://cdn.fazwaz.com/wbr/6WlG6wjB-OMXcseKlvEU28Tltv4/250x250/unit/5902794/img-0265.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5670077,1 Bedroom Penthouse for rent at Georgetown,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-georgetown-in-bandaraya-georgetown-penang-u5670077,RM500,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,1,1,602 Sqft,Fully Furnished,"This property is a 602 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Georgetown project in Bandaraya Georgetown, Penang and was completed in Dec 2022. You can rent this penthouse long term for RM500 per month.
Studio unit for rent at Bandaraya Georgetown, Timur Laut Nor
➤𝐒𝐭𝐮𝐝𝐢𝐨 𝐟𝐨𝐫 𝐒𝐢𝐧𝐠𝐥𝐞 𝐨𝐫 𝐂𝐨𝐮𝐩𝐥𝐞 ➤𝐒𝐭𝐮𝐝𝐢𝐨 + 𝟏 𝐂𝐚𝐫 𝐏𝐚𝐫𝐤 That’s the actual picture of the unit Fully Furnished Rm 500 per month 1 month deposit and 1 month deposit advance Booking is available now ✅ Master bedroom with private toilet and aircond ✅ Fully furnished ✅ Bed frame with mattress 🛏️ ✅ WIFI 📡 ✅ Study table and chair 🪑 ✅ Washing Machine ✅ Refrigerator ✅ Sofa and table 🛋️ ✅ Induction Cooker ✅ Autogate ✅ Aircond ✅ Kitchen Hood and Hob, induction stove ✅ Kitchen Cabinet ✅ Water Heaters ✅ Lighting & Fans ✅ Cupboard & Side tables 👮🏻‍♂️24hours Security Interested renter messages the landlord on WhatsApp for more details + +601161207356","https://cdn.fazwaz.com/wbr/RV3wpZ7dR0A-sruJOX0xvtD08gg/2850x1515/unit/5670077/img-5260.jpeg,https://cdn.fazwaz.com/wbr/eesZP1CQMiMujf7OU3wf4SROPk4/250x250/unit/5670077/img-5261.jpeg,https://cdn.fazwaz.com/wbr/cePruieH7nazfYkhnztrx5l3ikI/250x250/unit/5670077/img-5263.jpeg,https://cdn.fazwaz.com/wbr/b0ZQXVn2zaS98wmUN7h3Elp3d3A/250x250/unit/5670077/img-5262.jpeg,https://cdn.fazwaz.com/wbr/BF2Ym_tpQLhm2ep7eNKPp1IY4to/250x250/unit/5670077/img-5264.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5883863,1 Bedroom Penthouse for rent at Mont Residence @ Penang,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-mont-residence-at-penang-in-bandaraya-georgetown-penang-u5883863,RM400,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,1,1,700 Sqft,Fully Furnished,"This property is a 700 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Mont Residence @ Penang project in Bandaraya Georgetown, Penang and was completed in Mar 2022. You can rent this penthouse long term for RM400 per month.
Single bedroom also got private bathroom
Serious tenant, please feel free to contact Muhamad at ‪ ‪60-16‑219-8047‬ ‬for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/bQK7NSeefCodhPPYrP7JRbV6PiM/2850x1515/unit/5883863/103448bb-d5ae-4895-a597-f4728206f7fe.jpeg,https://cdn.fazwaz.com/wbr/2cS0jYjIZH9WBhLjg6alIVqVCZg/250x250/unit/5883863/18c13f95-5a3f-458c-a39b-ac1e09311541.jpeg,https://cdn.fazwaz.com/wbr/_-jv19V6qDl3Ow3sr1VMzQwL3Oc/250x250/unit/5883863/2673b1d2-18c8-42a4-95c2-b09675ecaaac.jpeg,https://cdn.fazwaz.com/wbr/UVBnkB-fpP1PXRRgtwSekaFbGaU/250x250/unit/5883863/91d4769b-9690-4c8b-abf7-30748ab4b314.jpeg,https://cdn.fazwaz.com/wbr/pcMaJNaMw1DPe-2msGf7kNPmP4k/250x250/unit/5883863/c0bd6386-ae80-445d-8ceb-c9c705b9e40d.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5899651,1 Bedroom Penthouse for rent at The Light Point,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-the-light-point-in-telok-kumbar-penang-u5899651,RM550,"Telok Kumbar, Barat Daya Southwest Penang, Penang",Penthouse,1,1,800 Sqft,Fully Furnished,"This property is a 800 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the The Light Point project in Telok Kumbar, Penang and was completed in Feb 2022. You can rent this penthouse long term for RM550 per month.
Beautiful Bedroom Home – Perfect for Modern Living
IF YOU ARE INTERESTED IN RENTING THE CONDO/APARTMENT 🏠,KINDLY GET IN TOUCH WITH THE LANDLORD ON ..…WHATSAPP: ‪+62 895‑4287‑97770‬
Apartment Features:
Modern kitchen equipped with refrigerator, oven, microwave, and complete cookware
Cozy living room with sofa, coffee table, and television
Facilities:
•-hour security
• Fully-equipped gymnasium
• Mini market
• Children’s playground
• Cafeteria
• Swimming pool
• Barbecue area
• Sky lounge
• Function room and more…
WhatsApp : ‪+62 895‑4287‑97770‬","https://cdn.fazwaz.com/wbr/5ZySDtewMwZJc9ObcKwpuDUL-CU/2850x1515/unit/5899651/img-1092.jpeg,https://cdn.fazwaz.com/wbr/e2ms1qMwWcMyb_iHaTNouYmYH8M/250x250/unit/5899651/img-1093.jpeg,https://cdn.fazwaz.com/wbr/-gi5OKOiin0Ezg-MY01BB-AYEsM/250x250/unit/5899651/img-1094.jpeg,https://cdn.fazwaz.com/wbr/HyB7B2vpb7p6qCdtTKrfXZ_ZxKw/250x250/unit/5899651/img-1095.jpeg,https://cdn.fazwaz.com/wbr/XbpKdLI2VtR64vsc89X5l-GnoiI/250x250/unit/5899651/img-1096.jpeg",Agent / Partner,2025-12-08T12:32:39.296129+00:00
U5638846,Studio Penthouse for rent at Georgetown,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-georgetown-in-bandaraya-georgetown-penang-u5638846,RM500,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,0,1,256 Sqft,Fully Furnished,"This property is a 256 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Georgetown project in Bandaraya Georgetown, Penang and was completed in Dec 2022. You can rent this penthouse long term for RM500 per month.
Studio unit for rent in Bandaraya Georgetown, Timur Laut Nor
📍 Address:: ➤𝐒𝐭𝐮𝐝𝐢𝐨 𝐟𝐨𝐫 𝐒𝐢𝐧𝐠𝐥𝐞 𝐨𝐫 𝐂𝐨𝐮𝐩𝐥𝐞 ➤𝐒𝐭𝐮𝐝𝐢𝐨 + 𝟏 𝐂𝐚𝐫 𝐏𝐚𝐫𝐤 That’s the actual picture of the unit Fully Furnished Rm 500 per month 1 month deposit and 1 month deposit advance Booking is available now ✅ Master bedroom with private toilet and aircond ✅ Fully furnished ✅ Bed frame with mattress 🛏️ ✅ WIFI 📡 ✅ Study table and chair 🪑 ✅ Washing Machine ✅ Refrigerator ✅ Sofa and table 🛋️ ✅ Induction Cooker ✅ Autogate ✅ Aircond ✅ Kitchen Hood and Hob, induction stove ✅ Kitchen Cabinet ✅ Water Heaters ✅ Lighting & Fans ✅ Cupboard & Side tables 👮🏻‍♂️24hours Security Interested renter messages the landlord on WhatsApp for more details +60 +60 1161207356","https://cdn.fazwaz.com/wbr/UeWuKttBpk_g0gmZYX2D5sBxEk4/2850x1515/unit/5638846/img-3754.jpeg,https://cdn.fazwaz.com/wbr/dsQ6QllWaf9RGenatdjTD-0uDv8/250x250/unit/5638846/img-3755.jpeg,https://cdn.fazwaz.com/wbr/T-nzjPfBio_c-cNz54Z6ht1I7Kg/250x250/unit/5638846/img-3756.jpeg,https://cdn.fazwaz.com/wbr/6Jr6tzr55kJTZ2cpA0ZXy5qSHFE/250x250/unit/5638846/img-3757.jpeg,https://cdn.fazwaz.com/wbr/QkHucCypnAMLMLz-TULBi91trF0/250x250/unit/5638846/img-3758.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5874256,Studio Penthouse for rent at Setia Sky Ville @ Jelutong Penang,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-setia-sky-ville-at-jelutong-penang-in-bandaraya-georgetown-penang-u5874256,RM600,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,0,1,711 Sqft,Fully Furnished,"This property is a 711 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Setia Sky Ville @ Jelutong Penang project in Bandaraya Georgetown, Penang and was completed in Apr 2017. You can rent this penthouse long term for RM600 per month.
Fully Furnished Studio For Rent
The whole Unit For RentPrivate Bedroom and Toilet
Serious tenant, please feel free to contactEncik YUSEF Via ‪‬ ‪‬01137822339‬ WhatsApp
for More information and viewing marrangement. Many thanks.‬ ‬","https://cdn.fazwaz.com/wbr/GurV-JVqOGOsR1HJokWADSTJx_Q/2850x1515/unit/5874256/54bf2480-f4f7-427d-8d22-d0aa6cc7c29c.jpeg,https://cdn.fazwaz.com/wbr/WAqOKbdT-bHadh3a-_CJrZfKZcg/250x250/unit/5874256/c35efc48-ce2d-4773-87e5-19f7fd9df190.jpeg,https://cdn.fazwaz.com/wbr/BYXKUGqiDIXVBUAAUPBQf5a0VTQ/250x250/unit/5874256/3ad92ec2-f191-4b60-bd0f-3324f053d1cf.jpeg,https://cdn.fazwaz.com/wbr/PFe-axbgWGOaLH5kqhFyasA9K2U/250x250/unit/5874256/816f614a-9851-461f-939c-fb2597bd1580.jpeg,https://cdn.fazwaz.com/wbr/DSmrcG2rYGin6ImUhHt6W5z9Yl0/250x250/unit/5874256/fc95090b-f34a-45a5-84b9-b8b01ad26954.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5888533,2 Bedroom Penthouse for rent at Mont Residence @ Penang,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-mont-residence-at-penang-in-bandaraya-georgetown-penang-u5888533,RM700,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,2,1,860 Sqft,Fully Furnished,"This property is a 860 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Mont Residence @ Penang project in Bandaraya Georgetown, Penang and was completed in Mar 2022. You can rent this penthouse long term for RM700 per month.
Master bedrooms also got private bathroom
Serious tenant, please feel free to contact Muhamad at ‪ ‪60-16‑219-8047‬ ‬for more information and viewing arrangement. Many thanks","https://cdn.fazwaz.com/wbr/t57XqynLUeQgNO_KTlHc-nnKrOw/2850x1515/unit/5888533/img-3242.jpeg,https://cdn.fazwaz.com/wbr/BWqyQkJuzY2MwnxLW0HReRERkNs/250x250/unit/5888533/img-3241.jpeg,https://cdn.fazwaz.com/wbr/65T3UTTOM4uI_U1qPD_ZJkHe3WM/250x250/unit/5888533/img-3243.jpeg,https://cdn.fazwaz.com/wbr/JkeNwqWm4cfmgkkRVcZtPdMDiZ8/250x250/unit/5888533/img-3244.jpeg,https://cdn.fazwaz.com/wbr/uhGo4H5qj3KF7D8DtCxgYXP6D14/250x250/unit/5888533/img-3245.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5895138,Studio Penthouse for rent at Summit 191,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-summit-191-in-bandaraya-georgetown-penang-u5895138,RM450,"Bandaraya Georgetown, Timur Laut Northeast Penang, Penang",Penthouse,0,1,80 Sqft,Fully Furnished,"This property is a 80 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Summit 191 project in Bandaraya Georgetown, Penang and was completed in Sep 2004. You can rent this penthouse long term for RM450 per month.
Spacious Condo Room Available
IF YOU ARE INTERESTED IN RENTING THE CONDO/APARTMENT 🏠,KINDLY GET IN TOUCH WITH THE LANDLORD ON WHATSAPP:+ +62 895-4287-97770
Apartment Features:
Modern kitchen equipped with refrigerator, oven, microwave, and complete cookware
Cozy living room with sofa, coffee table, and television
Facilities:
•-hour security
• Fully-equipped gymnasium
• Mini market
• Children’s playground
• Cafeteria
• Swimming pool
• Barbecue area
• Sky lounge
• Function room and more…
WhatsApp : +62 895-4287-97770","https://cdn.fazwaz.com/wbr/-iJ4Q8AMYPZwV1lBaihUlz4TY6o/2850x1515/unit/5895138/img-3681.jpeg,https://cdn.fazwaz.com/wbr/mw2Eie4kNbspev2y82N-Sr-6EcA/250x250/unit/5895138/img-3682.jpeg,https://cdn.fazwaz.com/wbr/rYysu3RIFU4QktbpsKESQJT9Pg0/250x250/unit/5895138/img-3683.jpeg,https://cdn.fazwaz.com/wbr/jP9cPxfHXbZtA9HQsTP4UxnBLT8/250x250/unit/5895138/img-3684.jpeg,https://cdn.fazwaz.com/wbr/54ZrViRBYe1pHIKojks3mEZFY7k/250x250/unit/5895138/img-3685.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
U5913705,Studio Penthouse for rent at Stramax Residences,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-stramax-residences-in-mukim-11-penang-u5913705,RM550,"Mukim 11, South Seberang Perai, Penang",Penthouse,0,1,680 Sqft,Fully Furnished,"This property is a 680 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Stramax Residences project in Mukim 11, Penang and was completed in Feb 2022. You can rent this penthouse long term for RM550 per month.
Fully furnished studio
Kitchen Cabinet,Mattress,TV,A/C,Sofa,Refrigerator,Bedframe,Water Heater,Dining Table,Hood & Hub,Wardrobe,Curtain,Microwave,Washing Machine
Facilities
Security 24 Hr,Swimming,Squasy,Elevator,Mart,Restaurant,Sauna,Playground,Badminton,Gym,Covered Parking
Kindly text the owner on WhatsApp on 601162343286 for more details","https://cdn.fazwaz.com/wbr/_abZNtWZv9KaVc9LviOaRsGvoRU/2850x1515/unit/5913705/img-2941.jpeg,https://cdn.fazwaz.com/wbr/N71xdR2DpFENJWviJOW3Qz61ArQ/250x250/unit/5913705/img-2942.jpeg,https://cdn.fazwaz.com/wbr/CyBW9VIm4NpILcxjYRGv89mk6-4/250x250/unit/5913705/img-2943.jpeg,https://cdn.fazwaz.com/wbr/4yYVWzACWFJEkwT8u4EmOxNb4ic/250x250/unit/5913705/img-2944.jpeg,https://cdn.fazwaz.com/wbr/m7DsBaG--dM2C7BYBr317kVPgM8/250x250/unit/5913705/img-2945.jpeg",Private Owner,2025-12-08T12:32:39.296129+00:00
